Ticker,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 15:30:00+00:00,662.9000244140625,662.9000244140625,645.280029296875,645.4298095703125,1973817,313.40411376953125,313.760009765625,309.80450439453125,311.19488525390625,2812782,76.625,76.62999725341797,75.2300033569336,75.57150268554688,11808885,271.260009765625,271.75,266.1499938964844,266.1700134277344,5405536,202.32000732421875,202.49000549316406,197.55999755859375,197.77000427246094,12310730
2026-02-12 16:30:00+00:00,645.3099975585938,655.2098999023438,645.3099975585938,652.260009765625,1571524,311.19000244140625,316.4800109863281,311.07000732421875,314.4549865722656,3482160,75.57499694824219,76.0999984741211,75.36499786376953,76.08999633789062,5013524,266.19000244140625,267.0400085449219,264.4200134277344,264.6000061035156,4717401,197.77999877929688,199.652099609375,197.67999267578125,199.5,6961155
2026-02-12 17:30:00+00:00,652.1300048828125,657.6400146484375,652.1300048828125,653.8400268554688,1049801,314.4200134277344,315.260009765625,312.3301086425781,312.9800109863281,1759603,76.08000183105469,76.63999938964844,76.0,76.28500366210938,3998039,264.57000732421875,264.6499938964844,260.17999267578125,262.3299865722656,7147306,199.49249267578125,200.08999633789062,199.08999633789062,199.3350067138672,4579910
2026-02-12 18:30:00+00:00,653.8599853515625,654.72998046875,651.4099731445312,651.6799926757812,553629,312.9599914550781,313.8399963378906,310.32000732421875,310.3800048828125,1863008,76.28500366210938,76.63999938964844,76.12000274658203,76.5250015258789,3448783,262.30999755859375,262.6700134277344,261.2300109863281,261.7799987792969,4007694,199.36000061035156,200.047607421875,198.86000061035156,199.1199951171875,4038952
2026-02-12 19:30:00+00:00,651.6799926757812,653.8699951171875,649.8800048828125,650.6300048828125,749389,310.3949890136719,311.32000732421875,308.2799987792969,308.3799133300781,2338552,76.5199966430664,76.94000244140625,76.19999694824219,76.2354965209961,3213067,261.7699890136719,262.489990234375,261.1000061035156,261.489990234375,3918342,199.08999633789062,199.44000244140625,198.30999755859375,198.375,4616130
2026-02-12 20:30:00+00:00,650.6500244140625,652.9299926757812,647.4400024414062,649.7150268554688,1166404,308.3599853515625,309.6099853515625,308.1600036621094,309.32000732421875,1665007,76.23999786376953,76.29000091552734,75.6500015258789,75.86499786376953,4802092,261.4800109863281,262.510009765625,260.2799987792969,261.5899963378906,5638818,198.3699951171875,199.69000244140625,198.21249389648438,199.4499969482422,4420352
2026-02-13 14:30:00+00:00,644.72998046875,649.409912109375,634.5700073242188,648.77001953125,2499277,308.1199951171875,308.8900146484375,303.8999938964844,307.5,4399603,76.13999938964844,76.69999694824219,75.52999877929688,76.42900085449219,7686042,262.010009765625,262.2300109863281,258.79998779296875,260.5950012207031,9803254,198.99000549316406,199.52999877929688,197.27499389648438,198.75100708007812,10601421
2026-02-13 15:30:00+00:00,648.7100219726562,650.4755249023438,642.0599975585938,648.3400268554688,881156,307.5350036621094,308.0350036621094,304.8901062011719,306.0,1835926,76.41999816894531,76.75,75.7699966430664,76.4000015258789,3556210,260.5799865722656,261.489990234375,258.3699951171875,259.2875061035156,3397399,198.75,199.92999267578125,197.2899932861328,199.8800048828125,8676438
2026-02-13 16:30:00+00:00,648.6599731445312,651.3400268554688,647.4500122070312,650.7150268554688,588671,305.989990234375,307.54998779296875,305.5799865722656,307.2300109863281,1236144,76.4000015258789,76.97000122070312,76.31999969482422,76.86000061035156,2473685,259.2984924316406,260.2099914550781,258.6000061035156,259.5899963378906,2315506,199.83999633789062,201.16000366210938,199.58999633789062,200.82510375976562,4767971
2026-02-13 17:30:00+00:00,650.719970703125,651.4298706054688,647.75,649.412109375,448236,307.260009765625,308.2099914550781,306.3500061035156,307.9599914550781,1018826,76.86499786376953,77.18000030517578,76.73999786376953,76.80580139160156,2353842,259.5899963378906,260.2699890136719,258.7699890136719,258.9100036621094,2742312,200.85040283203125,201.1425018310547,199.5800018310547,200.08999633789062,3612484
2026-02-13 18:30:00+00:00,649.2000122070312,650.4400024414062,645.7999877929688,646.135009765625,433084,308.010009765625,308.20001220703125,307.1600036621094,307.9100036621094,880560,76.80500030517578,77.04000091552734,76.63999938964844,76.91500091552734,1867218,258.94000244140625,259.30999755859375,258.2799987792969,258.4599914550781,2401615,200.10000610351562,200.2899932861328,199.44000244140625,199.58999633789062,2807696
2026-02-13 19:30:00+00:00,646.1400146484375,647.2000122070312,640.4500122070312,641.2550048828125,782538,307.8699951171875,308.1300048828125,304.9100036621094,304.9800109863281,1008526,76.91999816894531,77.08999633789062,76.37999725341797,76.41500091552734,1986271,258.4800109863281,258.7300109863281,255.8173065185547,255.91000366210938,3979292,199.61000061035156,199.97000122070312,198.1300048828125,198.32000732421875,4133886
2026-02-13 20:30:00+00:00,641.2550048828125,641.989990234375,638.8200073242188,639.760009765625,1028458,304.9700012207031,306.5199890136719,304.9200134277344,306.0199890136719,6289520,76.41500091552734,76.9000015258789,76.31999969482422,76.86000061035156,3340822,255.91000366210938,256.6600036621094,255.4499969482422,255.82000732421875,6720926,198.3000030517578,199.07000732421875,197.8800048828125,198.77000427246094,4384504
2026-02-17 14:30:00+00:00,639.5900268554688,642.2100219726562,630.010009765625,631.010009765625,2276110,300.6499938964844,304.82000732421875,297.6700134277344,298.2799987792969,5108063,76.70999908447266,77.87000274658203,75.30000305175781,75.84500122070312,8804015,258.04998779296875,261.3900146484375,255.55299377441406,259.6400146484375,8096132,198.125,200.3800048828125,196.0,198.9550018310547,14830016
2026-02-17 15:30:00+00:00,630.8599853515625,639.2999267578125,628.7999877929688,636.8400268554688,1023222,298.20001220703125,303.44000244140625,296.8999938964844,301.57000732421875,2621398,75.84500122070312,76.97000122070312,75.61000061035156,76.73999786376953,3447916,259.6300048828125,260.9800109863281,258.739990234375,260.2650146484375,3490944,198.94000244140625,201.7362060546875,198.04339599609375,201.0800018310547,6876168
2026-02-17 16:30:00+00:00,636.9000244140625,638.77001953125,634.9600219726562,638.1838989257812,563503,301.5,302.6099853515625,300.989990234375,302.0899963378906,1223424,76.7302017211914,76.9800033569336,76.16000366210938,76.57499694824219,2155430,260.2550048828125,262.2300109863281,259.92999267578125,261.84991455078125,3136235,201.05999755859375,201.6699981689453,199.63999938964844,200.47000122070312,4553283
2026-02-17 17:30:00+00:00,638.4000244140625,641.280029296875,632.0,639.860107421875,748845,302.0950012207031,302.8689880371094,300.20001220703125,302.60980224609375,968024,76.58070373535156,76.80000305175781,76.12000274658203,76.7300033569336,1707283,261.8500061035156,263.67999267578125,260.9100036621094,263.3999938964844,3395782,200.49000549316406,200.5399932861328,198.93499755859375,200.3249969482422,4176586
2026-02-17 18:30:00+00:00,639.97998046875,642.489990234375,638.9400024414062,639.7000122070312,608293,302.6099853515625,303.5799865722656,302.2279968261719,303.010009765625,964994,76.73500061035156,77.16999816894531,76.68000030517578,77.05000305175781,1816254,263.4599914550781,266.2900085449219,263.32000732421875,265.2850036621094,4164675,200.29100036621094,201.5500030517578,200.11000061035156,200.90499877929688,3939140
2026-02-17 19:30:00+00:00,639.8599853515625,642.5900268554688,639.6699829101562,641.2150268554688,621592,303.0199890136719,304.0,302.04998779296875,302.1600036621094,1155150,77.05570220947266,77.16999816894531,76.83999633789062,76.98719787597656,1935861,265.260009765625,266.14990234375,264.0201110839844,264.2900085449219,2825612,200.90420532226562,201.4600067138672,200.47999572753906,200.58999633789062,3232740
2026-02-17 20:30:00+00:00,641.1199951171875,641.1599731445312,637.719970703125,639.27001953125,827701,302.1099853515625,303.1099853515625,301.82000732421875,302.80999755859375,7585321,76.98500061035156,77.05000305175781,76.81999969482422,77.03500366210938,11612047,264.2950134277344,264.5299987792969,262.5,263.75,4178204,200.55999755859375,201.27999877929688,200.30999755859375,201.2100067138672,3372373
2026-02-18 14:30:00+00:00,633.5999755859375,640.2999877929688,628.14501953125,639.1199951171875,3237043,302.4320068359375,305.5299987792969,302.010009765625,303.2699890136719,2456914,77.26000213623047,77.83999633789062,76.29000091552734,77.61499786376953,4676760,263.5,265.6499938964844,262.45001220703125,265.398193359375,7797779,202.11000061035156,206.14999389648438,201.50999450683594,205.86000061035156,11186969
2026-02-18 15:30:00+00:00,639.1099853515625,641.6400146484375,637.260009765625,638.8599853515625,1125298,303.2200012207031,304.75,302.5799865722656,304.4200134277344,1260985,77.6155014038086,77.8499984741211,77.33999633789062,77.70500183105469,2464471,265.3900146484375,266.0899963378906,265.0400085449219,266.0400085449219,2372744,205.8350067138672,206.86000061035156,205.610107421875,205.89999389648438,4993378
2026-02-18 16:30:00+00:00,638.989990234375,641.5700073242188,637.6099853515625,639.3800048828125,887302,304.3699951171875,305.2200012207031,303.9800109863281,304.42999267578125,786854,77.70500183105469,78.13999938964844,77.68499755859375,77.99500274658203,1831306,266.0249938964844,266.82000732421875,265.1700134277344,265.4200134277344,1840765,205.88499450683594,206.2899932861328,205.50999450683594,205.8000030517578,2826882
2026-02-18 17:30:00+00:00,639.2999877929688,642.9099731445312,639.1199951171875,641.0700073242188,692635,304.4200134277344,305.9100036621094,304.1700134277344,304.5790100097656,752275,77.99500274658203,78.30000305175781,77.87999725341797,77.95770263671875,1587234,265.4100036621094,265.9599914550781,265.0,265.39990234375,1335418,205.7949981689453,206.38999938964844,205.60000610351562,205.67999267578125,2350490
2026-02-18 18:30:00+00:00,641.219970703125,641.5900268554688,638.4600219726562,639.22998046875,611991,304.6099853515625,304.9700012207031,303.5299987792969,303.614990234375,791079,77.95500183105469,78.0999984741211,77.77999877929688,77.86499786376953,1913407,265.3800048828125,265.5790100097656,264.52301025390625,264.57000732421875,1312561,205.67999267578125,205.9698944091797,205.0200958251953,205.27999877929688,2669594
2026-02-18 19:30:00+00:00,639.1500854492188,639.989990234375,636.2000732421875,638.9998779296875,882662,303.6700134277344,303.8599853515625,301.9800109863281,302.2900085449219,1041235,77.86000061035156,77.88999938964844,77.37999725341797,77.76000213623047,2147524,264.5950012207031,264.6299133300781,263.2099914550781,263.739990234375,1727473,205.3000030517578,205.39999389648438,204.1699981689453,204.4199981689453,3069703
2026-02-18 20:30:00+00:00,638.8699951171875,644.5399780273438,638.8699951171875,643.1199951171875,1352515,302.2699890136719,304.8399963378906,302.2300109863281,303.9200134277344,1311769,77.76000213623047,78.26000213623047,77.74500274658203,77.98999786376953,3189147,263.739990234375,265.5299987792969,263.739990234375,264.32000732421875,3105119,204.41000366210938,205.3699951171875,204.37100219726562,204.65499877929688,3633484
